"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.0	0.18892517949418594	0.3580501908450315	0.22315299826236557	0.829707833905194	0.5718673678664457	0.8306227394460214	0.46307162548037323	0.44005767320474143	0.32418016233433783	0.6128354068266617	0.5953552177528632	0.13656818566310813	0.7401026648668092	0.07768523769265073	0.44779125316075924	0.22535195793317397	0.7424279094608598	0.15858535967413592	0.7287753395843922	0.4913826843620239	0.3494157346889412	0.44629788997696046	0.037872000545396245	0.40038050489815086	0.6032067197347887	0.5266784931845431	0.0	0.42527037963939784	0.06796015716580027	0.4199066713120112	0.3931857612850782	0.6830597035860957	0.07400389302880125	0.10260441573741068	0.6384308911714471	0.605965652469691	0.03002941501263787	0.5809794906634056	0.410833314300462	0.7206983984297146	0.3641681688604617	0.0028526308849109658	0.5066441225021576	0.6963231308646326	0.1759961946517156	0.25135149159929615	0.24348659316082702	0.8205763607496351	0.2020103419537888	0.5231688343637971	0.5049439408592935	0.6962216450138912	0.34798892874543513	0.7054775356771289	0.5962927837342519	0.17795563489257002	0.11739480098024263	0.6701214106683239	0.20442949957843692	0.3634217557247457	0.7076987365235885	0.15937268906609317	0.6434309737587547	0.23897255475082774	0.0	0.6969208369588505	0.672400166477083	0.5551701087910165	0.5596981491498502	0.8801244578012589	0.382224234610646	0.5358480752726004	0.33392505231891007	0.40891160131080534	0.39772674216206955	0.7295540869728355	0.08602616436945523	0.23404070023503784	0.5577798751273724	0.6542125379316855	0.8211537376682345	0.6861618522943128	0.6155091526933244	0.37945986389627806	0.2044492811625095	0.7716858589842029	0.771279043117123	0.19297241663131665	0.453044581174204	0.38971037877459175	0.08836872872812367	0.29838168739733434	0.32806078126806093	0.6848373093257039	0.7774033909173208	0.4080751776199738	0.4885358913242257	0.5903989971545464	0.5507799126173079	0.6231605471710079
10.0	0.24399044174061504	0.3962519548099107	0.28310266363833714	0.7354817537899445	0.5220435070514955	0.755915860947178	0.36679309513142005	0.35922910934693025	0.4079505274425071	0.630477383244035	0.5499598299182789	0.14352723835900533	0.7809998960107869	0.26182330443676327	0.4302524001492816	0.2853684129778835	0.9213214343456886	0.20426629254303577	0.7094111472671203	0.38787290193850044	0.3539268707564675	0.4737992432559158	0.032617944465281476	0.4933990575720857	0.6604544429639181	0.5873597220904572	0.07728832711613702	0.4278427602298699	0.07111994056891689	0.3018524398146657	0.40828490355133945	0.6144629306576744	0.19977021068840142	0.14740971977588174	0.6686749607852897	0.5027293181071105	0.24488732605204347	0.5706557182355552	0.5312336879677845	0.658506178285743	0.3182174687102613	0.041527380213840275	0.48093536315778745	0.5764389706482388	0.23136011683435403	0.2988144536823068	0.3523955071685721	0.7954270832847705	0.3169398408124373	0.6551154453356783	0.620680129897919	0.45293709031015383	0.43552295480816533	0.6823442142595005	0.4022376892614012	0.3029811576054079	0.08853304071545387	0.7143083147566963	0.2810169437261331	0.33817747573712365	0.6724963886668746	0.17081255820469227	0.5722339223353398	0.40569204801176284	0.13996756498430965	0.7899631931762072	0.6459507090437173	0.47567245210809356	0.6786131224713141	0.7974970143795093	0.3465688457649105	0.5641649563532026	0.27653112484032255	0.6226998541980405	0.3263524108126606	0.7488353608296185	0.061000133318533704	0.171550942703088	0.5593780590851534	0.5609866374438169	0.766340188146649	0.7203840715058877	0.584350625034263	0.22123673632798374	0.3378160429330625	0.8004152173899098	0.7887328360948787	0.2196302364133993	0.4232505188375865	0.3687231299242951	0.13033104978564283	0.4096913484037668	0.3050660794517684	0.5907238123153051	0.6290053437954032	0.33769253348427497	0.49714530326203216	0.45626457507624196	0.5926197302264489	0.6649031431296781
20.0	0.2567310556345776	0.3245318410243692	0.390274217375753	0.7529818981625575	0.5160932832894816	0.8700465724336299	0.43944341393614966	0.1267519200673271	0.44100927482377517	0.574281164781957	0.3897575150459294	0.07407000785917031	0.783138624900624	0.4124032515915685	0.331966967916405	0.386698498671073	0.8426959264008869	0.2717533641485856	0.6680426926679455	0.4259112679695018	0.42129715144250923	0.44094662650684346	0.015381449569765171	0.4457132179345363	0.7263562963223054	0.5916631994223519	0.11182356559596722	0.48869141737551913	0.044476101133769416	0.3197417051728168	0.39044658853256636	0.5659549304589088	0.19389133818985685	0.17577378818521375	0.6120507575632563	0.45030811746327454	0.3184630699492339	0.6002571844084585	0.5711149560304626	0.8640926761645707	0.2663818405267571	0.0192133141472478	0.4253623270447485	0.47925163630902784	0.2852221624595795	0.3727332410499716	0.49973583789811693	0.8396325752327225	0.3075623143542436	0.7139375929382229	0.6880527070304409	0.34632414054684496	0.492077059288088	0.8214315634528001	0.43548627031755327	0.46467937821271654	0.08426198655409849	0.8311729180697519	0.31785634183182043	0.2688152683546197	0.7617047555358306	0.2389658726246804	0.675973216440199	0.4555791878210445	0.2555391111137	0.7485849526194579	0.6590317847642806	0.5146488284741138	0.7190456188872006	0.7495318281886146	0.21760897493379475	0.5120875754128433	0.2599627199385922	0.7644813520514977	0.3947891137425821	0.681112822325284	0.04505203183744497	0.20885351827324722	0.48807455002285044	0.6084543609415264	0.8583493064649188	0.623044101323236	0.6538260146819052	0.21289538837305755	0.322908050234099	0.7788151159378524	0.7630752226957386	0.10974256938997226	0.4215005176815262	0.5024345792523031	0.13458895258413042	0.47264457144804695	0.14606610319511074	0.5765726019532699	0.5598834389600401	0.4141258638059232	0.41879918320959725	0.5678590707484242	0.6141754457195251	0.6963319272556042
30.0	0.33018268260695355	0.2532342167989436	0.4428414321566722	0.6657703156134638	0.511156207230787	0.842474992642109	0.4709857955325287	0.08896724601532138	0.34070428379916595	0.5772695081535563	0.316327368444016	0.046314183669077746	0.7877099789676336	0.49053615681086266	0.2642335275724204	0.43170820101915136	0.7633014265075662	0.3543932103789949	0.6395721378733382	0.4739591948174176	0.40143929989890287	0.49132343838304987	0.059850485464812975	0.5321058519016968	0.7269214458964475	0.47577825263739626	0.09778125890618648	0.5361145682663746	0.04700679244061801	0.39206322067132426	0.3799560771497685	0.5849321840781356	0.2867271064133088	0.2517626108650289	0.515863832245457	0.38368612476041913	0.41038165571597573	0.6802574985375718	0.5672629021215273	0.726884911512656	0.21950294485105443	0.055333378048228334	0.39864482485066505	0.43827981096555657	0.3334707004617436	0.42248656181913696	0.5411744370856785	0.7758204361745449	0.4878778760006639	0.68230601430204	0.7360690943971756	0.2602436886089927	0.4981176913411578	0.8151642991572222	0.47225275332360467	0.4845980031623208	0.09827411793815886	0.8316943449634324	0.3297122709735607	0.19006659095268819	0.7592916297457943	0.25370560388656466	0.6350278610298276	0.6159267477123702	0.3299236745711307	0.7947558493827456	0.6237196167239061	0.5152823111905083	0.7761890821069826	0.5889682960167179	0.20276426497121275	0.4741018481210111	0.2913233222012838	0.7325992438443639	0.40519906061896416	0.8045441422907413	0.10133323403202864	0.11647258076415004	0.4851453787729724	0.5309216377321067	0.8232428565730404	0.7415119080103828	0.7376163761642033	0.14461645609662732	0.2982272311982651	0.862884116014857	0.7989214256450122	0.12616914188351547	0.3815819515876319	0.40700638398217337	0.1380834258495568	0.6386851790757606	0.13317554988970706	0.388748118213248	0.4952168512426885	0.4765056578173046	0.3677145063642505	0.47418920188519864	0.7034357650371852	0.7919708453109763
40.0	0.3844739797711425	0.2452275298508075	0.48244374935035295	0.5943364027979128	0.4426652944484393	0.7978078095480623	0.4966466646113361	0.14701081437445548	0.4161838992886299	0.5106272083872855	0.2809363967023351	0.11331335716771748	0.7616094125617437	0.596263089759288	0.2541128850141785	0.342925911456743	0.7965397489882559	0.41675631660478213	0.5509793012237406	0.43102969536285285	0.4073988726462095	0.4295106124718245	0.09351323441793469	0.6379599413745904	0.771568994281843	0.5100619042239272	0.0	0.6767865059411619	0.07891870234757106	0.36547763426221047	0.42470523641157043	0.5702191259580118	0.3297094885056198	0.3987129802493669	0.38896158432906475	0.39551357664414066	0.552659173659781	0.6591926240709993	0.5607144734935321	0.8047284754440273	0.2174303371277817	0.0	0.30861628446581996	0.43663923604204047	0.3781192765859586	0.3957056330710857	0.5389594884441491	0.7966176518000001	0.32520257178753076	0.7656246314973792	0.7869349269975483	0.2668402263363526	0.4753575357410985	0.801136314949894	0.3563224274018516	0.47478937840663366	0.07960874259378477	0.7365532144528306	0.3400253663826205	0.2701776037282343	0.7470840001066485	0.32080573776176735	0.711151610888386	0.5825141683817194	0.3529471670017331	0.7722205002133081	0.5642637297366729	0.49596429903231637	0.7958876369999457	0.6803583635811759	0.08435526702058395	0.4980497620603444	0.22264511922472363	0.8140750431412686	0.41359586372401996	0.7785674394475224	0.0901108905807027	0.178079821861796	0.46726224391393895	0.5027501629101211	0.7531118048533607	0.7729650595599125	0.6721385467788593	0.09049207391552676	0.2622764318929829	0.857698848580327	0.7949978891402277	0.14056090720840395	0.38298227129499174	0.3613528446231051	0.09275335846278837	0.6370940284196213	0.13817907311594244	0.42880901377107017	0.4394529382297952	0.4719386682765034	0.4172201443831311	0.45213237332479084	0.7522739049092287	0.8128703904218619
50.0	0.36554707160374333	0.22519701847800302	0.5098120910654889	0.5856789590327756	0.5066088861338003	0.7921685441087132	0.37720746628004626	0.11542111023971914	0.4895159621765229	0.5131382756357502	0.27034474365068145	0.08918501766073847	0.8190373990716961	0.6734972699259858	0.22626846307971343	0.4179585050832452	0.8475326820435672	0.4024314852492382	0.6116266846434859	0.4646012811391587	0.47101730499896416	0.42284990293578256	0.08664248938490059	0.6737635744083703	0.8462536383669087	0.4617622985963296	0.1599659222507856	0.6643243469876853	0.09854507982104213	0.30815182410190906	0.4633088734039614	0.5605936277155736	0.3843538683804365	0.3162142575465914	0.41372723158821245	0.42317340897362016	0.553329000267142	0.633863873982379	0.5990661470287688	0.7058227481504206	0.1832016988180406	0.008729603839285555	0.2574948416966817	0.414735640866516	0.33782082026362	0.44744737943863383	0.6534627876507567	0.8992789288573428	0.3874217560916281	0.7734596491145121	0.7524349720311984	0.09930372629981873	0.6631386193905999	0.7950569626258892	0.3878576332142221	0.5290738355665132	0.07318902235756908	0.8448341749838051	0.35216315481342486	0.15173055743063724	0.748304291056461	0.26672321313743647	0.6985756732917999	0.7294186360596328	0.37571788948460105	0.8254626145882908	0.5694240059459661	0.5696932740898779	0.8707898043884216	0.6871698311619847	0.16048326259853596	0.4151519584088657	0.21190322249097981	0.7399665075262105	0.3859672323146384	0.8277865707709822	0.07379074157103252	0.16222779118674996	0.44932582933698373	0.5238049777049708	0.8376470238986096	0.7134260426888313	0.7853644430788674	0.059473386801229905	0.35998105454315726	0.8241483678534725	0.7800475571753693	0.11966933406421938	0.4322057584578365	0.475657219314341	0.052112262238125234	0.713330451303545	0.0695799241467895	0.3236816831595605	0.4580303052273318	0.5516805903425619	0.4021893927473145	0.45413773323737844	0.7767018385494797	0.6932407254806527
60.0	0.4233635222894968	0.2941353051448272	0.43698894657956316	0.6155488507862986	0.36544972086679256	0.8164581280408076	0.4940740581366112	0.11478970284909232	0.46691139610128596	0.45000219789941104	0.24743599800587116	0.13020916235248783	0.7964604988238355	0.7097690739108002	0.2349057888743246	0.4412984232222071	0.8442188447313823	0.5019634260396151	0.5257786848088439	0.4091639335251113	0.3498595399975778	0.3553272957659544	0.0	0.611705368578041	0.7854594750767896	0.49522939721273845	0.07806313780049073	0.6827595032523456	0.020285630225814467	0.3498042330167403	0.39585059230932435	0.5389165340472153	0.4004020191346065	0.3601699081288418	0.5384581470414411	0.4694036166083826	0.5457696196277524	0.6262386012777238	0.6515485264590295	0.8062334982408936	0.16132486064054083	0.02329483343964046	0.29021795833331027	0.4875568668890712	0.33621401736024004	0.4252111569036028	0.6941493952766233	0.78021326308108	0.4578878266604854	0.7801453604299498	0.8447044141897648	0.18311332543779163	0.7109951552031608	0.7724403597387446	0.3117438314037106	0.5790816731177022	0.0	0.7859508344621845	0.274940331970302	0.16176017021831748	0.7761883734278098	0.3027562360287953	0.7221975301164946	0.6525842697277336	0.3942638713217399	0.7580385299250021	0.632808426550645	0.4495529784504382	0.7960796244310326	0.6682337569972968	0.09049344013286947	0.4441942716799089	0.2946854357689302	0.9341841758413125	0.42935538263650413	0.7826285128742546	0.08347110059824218	0.1519931682578512	0.4828862797365108	0.5017413621759879	0.7869372432737385	0.700776458401213	0.7630019419601834	0.0	0.4163440659233588	0.8119947858062024	0.9039048922039785	0.2095225008444797	0.4793028876176996	0.4320548038384608	0.12772120583473945	0.7002907869124211	0.15955291014683434	0.2029232913155434	0.474331924824061	0.45161375549995086	0.48056736650263226	0.502389944602644	0.7457890854408137	0.805158976758229
70.0	0.4019414250489578	0.09649352918617585	0.5402848445174093	0.48952277957361073	0.4556183868296474	0.8483487594183798	0.4629401548909409	0.0739252590743311	0.4464195486963593	0.5325423471736929	0.22213821097753578	0.12665314099504266	0.8039618734204323	0.7429828073258957	0.18975063751999066	0.428553946254866	0.8307514578765091	0.3394735722867951	0.5862385801719961	0.43411115903078007	0.3147130834124884	0.5258420753311792	0.024305651087055596	0.7507917253192248	0.8487245430712171	0.42940319068536914	0.0775911372398733	0.6966443590621187	0.09165794739689877	0.3858105504412788	0.44158716831371503	0.4738966593935575	0.38778224858890037	0.3703144512405892	0.48862854410024165	0.3358982166602859	0.5783772938011688	0.6408023652001732	0.5749912627097801	0.7857933390243482	0.15850870608798198	0.0	0.29061307166693034	0.4647792919068474	0.3605511747309301	0.38132222248164277	0.7028329473031436	0.8541791340579618	0.4317740330002273	0.8046166932249028	0.8644680177525533	0.08349171773015196	0.5997059719544753	0.7511485939474428	0.3527719032414009	0.6160139727393685	0.05356958053762485	0.7903116563700944	0.487410704527407	0.1718125459390967	0.7966746101273879	0.28705499943981994	0.8156630659703816	0.7319835514711763	0.4301636819513542	0.8069407511133073	0.5807022096060973	0.41597257689793443	0.6877365222359482	0.6163110397843733	0.064360018409335	0.49343174214966024	0.2688009558656697	0.886763373215092	0.3960576264474225	0.826955804121824	0.009217168296384406	0.04876364023593148	0.47191075301216956	0.5224843424262017	0.8455065427652867	0.6617963851393606	0.7518267514095716	0.07722731081987765	0.3687219427826183	0.8484829853671317	0.8417840960245705	0.16097519541052122	0.3429874242715284	0.4564407825353671	0.1577797074729099	0.7485048364942973	0.07608406641098624	0.2831548682964391	0.4134341751726584	0.5017276050200646	0.5344106496938612	0.4149187027395807	0.7631168435791208	0.7870989259385115
80.0	0.4442115983179493	0.12463328994320282	0.4609262208800436	0.4998884844927703	0.44551564976945024	0.8596752600631301	0.42126402671535423	0.05908594814739896	0.3852761613120816	0.49664690131414296	0.2623595678594927	0.04779787034622458	0.8086011067643288	0.7046460995304424	0.16736619735843103	0.4414210550671808	0.9127274846277559	0.4128509509708311	0.4546304844927711	0.4658063572557396	0.4463756711823272	0.5166592313488343	0.0	0.7176475585232718	0.8845341668939801	0.49733567873857015	0.04617765855997887	0.7581837212113803	0.02825016141474139	0.4420473296216993	0.5424975195371879	0.5005690576232735	0.39808871460479744	0.2796128718160709	0.46236850532333207	0.432170579610532	0.671603875675506	0.604765759974133	0.5878435114658633	0.8504408812173455	0.17522824673495263	0.0	0.2339070909302716	0.4556692652810559	0.4613379127010867	0.428308493479565	0.6826564121608942	0.8741553073488492	0.429752767383248	0.8003097066519721	0.8344412293951308	0.10414828294831165	0.6328137721345816	0.7974150962667801	0.3394925675131278	0.669198147393856	0.0	0.7931889706874427	0.43005222657556774	0.1679328959057359	0.7531745647844951	0.403820931886556	0.7172836612808692	0.7279213381151625	0.438201943141897	0.8205366363211894	0.6310003525733996	0.4780863579925655	0.8107313825404923	0.6360516018592112	0.028484525973918286	0.45560252416380737	0.26261014923225906	0.8117040431582548	0.38717541557221236	0.7669032194896498	0.09518958922038881	0.085863495412229	0.5365545700162154	0.5348732136093006	0.8868991523971747	0.7620860694430626	0.8166406694171154	0.05962827694113515	0.3733453994591087	0.824829112409751	0.7503472196066466	0.1544435181563468	0.39740649454078697	0.3917050899372431	0.1044156186911542	0.7313538258359275	0.06240144383937399	0.24851130882492237	0.43764144026923296	0.5736170328556459	0.45210697407697376	0.4075946001165998	0.8507698073852878	0.8210246622508421
90.0	0.39293555518917866	0.185482853730146	0.5032334783235884	0.5478934572552034	0.3698420850943416	0.8038558338346308	0.47743448463225363	0.045829926843465374	0.39793548712995397	0.48145190406096355	0.1966584737934308	0.029960153418713067	0.8065183134237661	0.8123612349992267	0.1618576183434014	0.38386350855228285	0.9015136414235614	0.41994361180862116	0.5396874142562709	0.44865572271805465	0.47428191750458176	0.542332506515425	0.004179896907226348	0.7254449166706273	0.8331523966406199	0.4623671539674061	0.0642034213223427	0.7376211372248458	0.09689723818395382	0.3962037937105446	0.43704003966723654	0.5186765758591649	0.36039025596005575	0.39682983197296573	0.42489223748621796	0.3418528608815651	0.6636213094472272	0.6931033205945312	0.603430147180325	0.8170859243892357	0.11966646352111791	0.12423601933385955	0.25501851119335467	0.42549992635966594	0.27679156068494465	0.44947639591851885	0.7376477482668301	0.74551537795434	0.41179378722387955	0.7662377772479025	0.7945625620892846	0.07898200816086855	0.7272945915649331	0.8029770909576299	0.30656137244274323	0.6946823225303633	0.012735160972491734	0.8441315998745478	0.46047044981535884	0.16477453244071566	0.7684107435682873	0.35044144262889654	0.7466089668558739	0.7662139136864066	0.4049879890916746	0.8464183540354221	0.688902235276235	0.46634169648511775	0.8099606403393879	0.6412165861070106	0.03687310616390017	0.40549557799495567	0.18610740323687	0.7891542670025422	0.4216676135382918	0.7866897656348087	0.06866101802879737	0.08178619614567688	0.4602791989299743	0.475764852700506	0.8201841208575684	0.7804984252330289	0.7834945327848397	0.10997462913533895	0.34312676349463667	0.8112426146532811	0.8228132003827471	0.16500113013428053	0.38680684634104784	0.523992745687436	0.09602770996897825	0.7658271421191685	0.06533126489925072	0.26589438027640094	0.39598995164236733	0.5631709456250111	0.3669017042312756	0.36445655873942046	0.8517241519734372	0.9092121020220787
