"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.0	0.7647788572729803	0.15937144872557585	0.5945725749893819	0.3485483631312284	0.1265459779213303	0.5076319890471311	0.4363397573904232	0.578055172979794	0.3797165123827413	0.8218157429450277	0.3665431535551544	0.3179080503364595	0.5436113218486721	0.749830314656905	0.15697195299948485	0.3044916216122429	0.8476070112275718	0.7914432284114667	0.5294201781274848	0.6651748071380144	0.8019788770871936	0.5387282051666528	0.36152442906018023	0.25322017839149097	0.05573361090936852	0.2040542136096753	0.19686923472431989	0.5447124447564772	0.7097765859108695	0.5215940334235742	0.39583152352171413	0.33888697991137007	0.05912581918929762	0.39392525269784645	0.17133038938151435	0.6308876819909396	0.17700490071887545	0.6465489349976333	0.5304216320812388	0.4617492704417311	0.3137271641139202	0.5414893620782542	0.48571671198174626	0.5602799353975992	0.0467664736721237	0.7422090825317469	0.6124896327528911	0.21066547281132436	0.7068200674277607	0.21201630231630855	0.16656441376032743	0.7110443021651264	0.5955332447514998	0.8328641583231265	0.47747036173908985	0.09459616525617559	0.38566467609464306	0.41183477029559173	0.34083167036303297	0.40039516591485036	0.8363089508380082	0.7344425956482995	0.13461406216383698	0.6118858851768991	0.11896746751841394	0.44087492406598766	0.6570915923920695	0.3874549125919146	0.744267233000214	0.15650121841044703	0.6516188554043877	0.46480778122672584	0.7264863512878031	0.4272246569297383	0.6755620554842356	0.29962254371769637	0.6202133347684259	0.12138922820704523	0.027434414863490426	0.7145073329707787	0.3752022932483255	0.6115817957876766	0.5878329386314354	0.17040932117183008	0.6600310879586855	0.6672454355976998	0.416562239724706	0.35681767884854604	0.17124564697211234	0.2781706367357793	0.29467411741600313	0.5385600842238913	0.6176146344751403	0.4537952349467783	0.4840326824611737	0.5355084612318156	0.09034929580435985	0.13228054834416686	0.10785136358623718	0.39361981410830577
10.0	0.6395948869434759	0.17609059972401206	0.6453477457746999	0.2014643973478622	0.09501015104281062	0.6689291849627128	0.5013168707117452	0.5983538520013469	0.24159907336345873	0.7466103847451805	0.3821656548648228	0.21419584212215392	0.5011615016087148	0.6806295407086326	0.21739211160865116	0.3238004208464752	0.7562921610330589	0.7107746191183837	0.6132842726297746	0.608182007852921	0.7809915135405656	0.5614123396305892	0.5511866688476049	0.16049151660200536	0.02721613977957436	0.28726285742035984	0.26362636622672664	0.5696318396377225	0.6618289207107232	0.5546657205705245	0.4079747441574266	0.3948417335423266	0.10209780402083748	0.5099306521133132	0.16061358190796676	0.6454660224571055	0.20941023161271	0.6445310325443897	0.41452480376433976	0.35139342411201446	0.27044283401726144	0.6544944339496489	0.47131920886118533	0.6343412888020903	0.10759227893983793	0.721709697716528	0.48831823887876435	0.2060572047440423	0.6160426324498374	0.40300152560012364	0.1635264227351944	0.5892604007289671	0.6544456928476307	0.7423372944849299	0.49015081464365134	0.14304215363045264	0.570099311787056	0.4665637688248827	0.36236393122297034	0.4148413673050529	0.8488139284735383	0.7727829076173963	0.15945937810291674	0.5708956100944567	0.1909149225343225	0.39735325967055596	0.6275933451169341	0.3917134682422234	0.7903012891706296	0.3058626650402782	0.6301690246251825	0.48694905302936015	0.6458509804818067	0.45118280495583163	0.6952651466314324	0.18652706053163598	0.6282859794397447	0.0925583654881858	0.05759622802453486	0.753528363306432	0.32109290016000047	0.5954691372761773	0.5476260735542772	0.21021894763212554	0.5688441658581218	0.6596087964272112	0.3447892430503145	0.40364262369874365	0.2808741798530681	0.24983197428840537	0.23930441118729584	0.5911344907787888	0.5743426107813949	0.525780508932027	0.5118690467077469	0.6311126567842517	0.08011682342113059	0.21534771241645148	0.08006375397577808	0.43480258718010656
20.0	0.649343482930264	0.14775702056032547	0.7111586750797194	0.16779145751835245	0.12972104832603978	0.6047454366101315	0.4616059059532042	0.45740958032060175	0.29322671287318236	0.7250169924776156	0.3960623327366544	0.16973462903045444	0.5927538786555154	0.6711494112127337	0.2576261280211452	0.4769845305780225	0.7525396986648167	0.6715485817355612	0.6384152136040864	0.46564106921333964	0.7219118372592005	0.6617289286321847	0.5514782145199372	0.2885063111663505	0.0	0.19166287477561947	0.4125475687369716	0.5706300880061933	0.5701285032653546	0.6815980087820469	0.36771568179501163	0.49405184009759545	0.1067685811111658	0.5246970554602719	0.23830892698345682	0.5805088463746908	0.20386171046452556	0.6458941691053826	0.37431370995073937	0.24484546849485425	0.19908098711653682	0.6668579021460305	0.34959342045092456	0.4760398061671277	0.03700299609681337	0.7311096441812169	0.4962919619315164	0.12050069481798024	0.49831328946955794	0.5213949257092737	0.15851193235549055	0.43512192732688443	0.724339109034655	0.724985533207646	0.49946971512004584	0.04499070527417832	0.6066618290887704	0.37721296541921806	0.44792625897400795	0.4231710095067848	0.799948093738657	0.7411327624883323	0.09820836323986692	0.61017949186827	0.4029690775967642	0.3941846553392712	0.6610970711676307	0.46404925040533324	0.8345775423459698	0.3420960207907074	0.5594475063174482	0.41932375571766006	0.6315522380514078	0.583727784096049	0.6722706818922386	0.08946947364927776	0.5927529563808068	0.1187809396847273	0.0920983696920157	0.7341487152025561	0.1914028435120116	0.47889780324532144	0.5492869955055102	0.24533914414026642	0.5696403338473515	0.6269501140421655	0.3169540418365136	0.4479861912376531	0.33574068526433115	0.3191819064130526	0.2146013031134678	0.4746291861545954	0.616392703279545	0.5049566678602841	0.5510211534135848	0.7374297855362175	0.07026865774260166	0.28708089178111085	0.12344750431991623	0.42069365939790543
30.0	0.5400406711141416	0.0890076605843027	0.7835686380058899	0.16988373288100825	0.10492917492062638	0.682320552985799	0.5550557018308179	0.5278106250030625	0.31080995697060554	0.7654498080447709	0.4324363174349087	0.1378253696503214	0.6183533974342127	0.7588064316894112	0.327523157104221	0.5568633603104928	0.7222274956874416	0.6240691338446666	0.7664957801890948	0.37121730033107553	0.7302503912701094	0.7606543939853686	0.6599483795356976	0.18860573942036124	0.04124589364247316	0.0694092937493323	0.5231915339296564	0.6362703360552698	0.4999755534104754	0.6345521500863366	0.3338344994919754	0.34032966642320767	0.033678408196129224	0.584252187874386	0.2916080134703661	0.4938265634932135	0.22899523640695843	0.6042160099339887	0.35384546327812916	0.3129628206624504	0.19756670053864037	0.6889534640119156	0.2870341906899673	0.3859644718393426	0.0	0.5316311539683671	0.5233623491108002	0.18154715015761136	0.5461618001267947	0.6219570012003256	0.0357770202327551	0.3731473733590814	0.66466383468477	0.7738116480758322	0.5578283886788139	0.22705294941072993	0.6142522691699382	0.628510656963395	0.5422211075744761	0.49530980024349286	0.754495187139605	0.7645549691676345	0.1173797978382682	0.5743866545579241	0.4726254424983758	0.440240369538003	0.6107812514403268	0.3732227932659579	0.7471411669472812	0.5029075902274946	0.5604163030120699	0.44270963359981874	0.5960215891729025	0.4565447093024256	0.6524738658238989	0.12491029311438591	0.7002582179202821	0.07201889991886674	0.1527746286550716	0.7178903335061948	0.15826070879152393	0.4967730886114176	0.5390984522750105	0.23702042816994748	0.5988377873811959	0.5233203296575056	0.4026801824768146	0.34349743854279124	0.3654222236216291	0.3112911143855963	0.1688647506631087	0.39497559494470064	0.4911370527604579	0.4672403949851951	0.5611597836042925	0.7671461519233683	0.05805384671696139	0.4259352311831929	0.2567567391303183	0.34645436395071616
40.0	0.48609055014392055	0.0	0.6645127594045726	0.11329328092224654	0.13320039288956126	0.7462343419548398	0.6023971916727842	0.46046648183737027	0.29209677030546316	0.817570003434469	0.4833243033924378	0.27771371503506	0.6220417736046293	0.8128684556933818	0.41215529497384634	0.5716700000366874	0.7378147160376438	0.5235969201150757	0.7760920000021321	0.3631887310350349	0.7155404064581962	0.7584262976675655	0.6920952577447329	0.23069291592640204	0.08893396204257475	0.14552463914069502	0.567052951694868	0.5827397960837458	0.5289544298847324	0.7189048900339693	0.34715860566887713	0.46855892357773254	0.10628277594432427	0.5585604558789791	0.4096226114787361	0.5684037207457847	0.13682442595843985	0.7213010678184442	0.4260519562812553	0.2487807094378785	0.08150733693317037	0.7268262504028299	0.22609840710486462	0.4471323858800003	0.06785481290242616	0.5438691844684558	0.3839923624144653	0.09599410439431502	0.5731790303388131	0.6677629470552895	0.10867329863883338	0.351537202053438	0.7661046948855357	0.8231204485764425	0.6030455416809994	0.1402231963826853	0.6454818674147359	0.6164174552108672	0.5694163755995028	0.3621472328631576	0.7583835115821754	0.7984182415708957	0.08033282472136176	0.4992133795917543	0.5813609597528502	0.4602513109536179	0.6104163096389982	0.5533862484740599	0.8499044036877316	0.4308433251269663	0.5672432650148133	0.43732256812231163	0.6105865704405854	0.37314103470795434	0.65575753908721	0.07608277509282106	0.7606991311580558	0.1962689821248018	0.08603278873620798	0.7069211298825466	0.1516905392449304	0.4814487160732202	0.490350311599411	0.35558237108830865	0.5778947694978629	0.5630603644111609	0.36127482585910836	0.30008246216837603	0.4318918296813853	0.3490674893091897	0.11816887437060278	0.46142583238429546	0.5801555092501196	0.5736237312909978	0.6351357355039241	0.7624779728784437	0.07869657620207368	0.43378705530038597	0.13468846501791404	0.32171573363607336
50.0	0.41483720265209023	0.06311982672684374	0.7917652689993873	0.09545322761420037	0.22253255771641922	0.7465520519804486	0.533859044362573	0.41333908031580147	0.26514442074423833	0.8083395068156647	0.5377810692256678	0.08617554966614767	0.7048896972895466	0.8155901739061182	0.46649130835844854	0.6748624892048934	0.7220118542319977	0.5733496756891159	0.7625798992762126	0.24124057887947456	0.6935685694634846	0.8222199497363474	0.6756254965035807	0.19521379419070917	0.10875855666047098	0.18656950986929374	0.562075246236692	0.6134773783415717	0.4279386195594494	0.6932012444326816	0.3308618441518158	0.41354560866098306	0.055468700705945756	0.6693165489640143	0.43406953245964985	0.500560749903115	0.1275766192149221	0.6721573904707959	0.3809712585319445	0.26150168314418715	0.16848279594557714	0.6564724347019629	0.20365732017379398	0.446195527553604	0.019726768493682233	0.4886675181340066	0.36718941181509995	0.10611598683906874	0.4107376228527296	0.6815851912423119	0.10546911377696204	0.2819092509214691	0.8168723327642767	0.83443911515259	0.6950814204840863	0.13831664745510286	0.73616859259952	0.7198070496589706	0.5641517672332739	0.47519436914520513	0.7920922433496186	0.794176860709891	0.1205787417157298	0.5558527497981489	0.601079696482897	0.4279496081745261	0.6283037066607461	0.5009810715878034	0.8220524951658984	0.4393380309275818	0.6926347928463351	0.34466990029506706	0.6068692078179406	0.4620529359808354	0.6253621530729351	0.0	0.7000510293131846	0.07135450174006533	0.17634839098310315	0.710359760773452	0.18196186032146	0.5015089455893271	0.5158405345796526	0.4058268468435549	0.5913749486764792	0.40695875013448485	0.26026990330256644	0.38463445861076	0.44656155875475767	0.39492821542444645	0.16175878077797193	0.43754275341698223	0.5532005914386349	0.5410744470052687	0.6511707577717046	0.7628502620345716	0.07333898749917823	0.4446715601143659	0.12457964847760218	0.3058710580246206
60.0	0.43423843692503994	0.048986905084719395	0.7226979292594361	0.06905361990488657	0.15207284045414332	0.7870576117616114	0.5683804814751046	0.3702695304042941	0.22635585844765538	0.8157521566589888	0.5442784328810745	0.14144205523587108	0.7595790768809548	0.8162755644283912	0.52576703989117	0.6731009358930458	0.7100571642467852	0.46362673995084264	0.8663320378473541	0.23216763048031377	0.6267070728992954	0.7598420291176587	0.7134592285268411	0.13596313934540535	0.009860775874305028	0.18170847995004505	0.7160029849752209	0.654329278907	0.3880139717785943	0.7888398617812468	0.2454817075585004	0.35629733399966856	0.14048952016969682	0.7166741365877511	0.3576092683715723	0.45008886366533524	0.20145070388140376	0.5861470144708062	0.3206842988669469	0.15623674942186475	0.06740375397796176	0.7860939530301987	0.15347986755445295	0.3806275351442727	0.0	0.5090120074497051	0.3448583776702566	0.1661165297817821	0.5298960833369052	0.7492421006156169	0.10231523937586234	0.2419362597519185	0.7578774716591472	0.7830685181382834	0.7213183782302978	0.15036274681803388	0.7658182698487922	0.661726161064787	0.6522922267012495	0.45898245742577704	0.7665017232049531	0.8195326030850324	0.07267420979909012	0.5253461322522547	0.5709607899121476	0.4922983712929062	0.672654930093749	0.36495169558543056	0.8805379751764288	0.4547656798022109	0.44721264298682517	0.41581973340309747	0.659834390586046	0.4521631827764854	0.5652290785928206	0.0	0.763897195865138	0.11481858763231292	0.1323883146142857	0.7343415008304702	0.21392257752281643	0.43653714549491107	0.5047039640670745	0.38498801271015176	0.539039462998411	0.3993607420457865	0.3142461390615473	0.3704259584508251	0.43555905636188486	0.369344836240289	0.12427522508842966	0.3590627109550179	0.5398887588601257	0.5570296129841129	0.6674915603233433	0.8034494593376786	0.08019284430825176	0.40409764283829724	0.2484196004715244	0.2606793589307936
70.0	0.4239417051960025	0.0058732521538988084	0.8484291846610541	0.010619711702650955	0.22133029230740714	0.8196596054883549	0.5091549197189023	0.43054814919088	0.2146876946092287	0.8270553593175015	0.5767063977373507	0.02719233393418867	0.7650217055620542	0.754571867342651	0.4755781162395833	0.7408399331644612	0.6545574412347939	0.5465233684259158	0.7966881475741638	0.24859574420832134	0.6817868187995614	0.6897818172538761	0.6969401504527706	0.06718101765422571	0.061288887828685294	0.09889934363537735	0.6328707235752759	0.5970068283241172	0.39847504476938544	0.6994114686597004	0.37644127698564755	0.4026425712123892	0.1717487174233139	0.6802637045551295	0.42396382886645245	0.40881333380894913	0.12785141149487825	0.6892752319719483	0.274236066904946	0.201102585876849	0.05917990234367598	0.7658041775297643	0.11658505318206566	0.31436079158003033	0.07917773635817137	0.4395323795959609	0.3601003594866106	0.161096912150914	0.4800903067643185	0.7350388950254324	0.14219770870721318	0.20047217975585194	0.7368957343628806	0.7843346399659209	0.6535032847294976	0.12796346145948229	0.697427948303473	0.7919010579234875	0.5253263536197881	0.4120109501133087	0.732405954028418	0.829905791468979	0.037349145823029374	0.4871723717967506	0.7036920093129323	0.4608957392544654	0.6085333316775994	0.44565220387877735	0.8339364036292213	0.4525530479118148	0.5775458330537308	0.42376946764129564	0.6429042519216184	0.44906271606024867	0.6812398052343197	0.09217849555830723	0.7820046435929546	0.17562105262401895	0.14572285152916992	0.7293151676440124	0.19693996562610327	0.4230514761178321	0.5536551046126919	0.37365191263033465	0.5263400117642846	0.4177634644252269	0.31090686065215833	0.29041350056418147	0.39495672309156943	0.49541123693790845	0.10316662133385926	0.40779063201523436	0.6130462139118442	0.5927867193125639	0.6522248409669207	0.7883817825600913	0.08389818737690516	0.459015282449088	0.22169985262948955	0.2645575404511809
80.0	0.4094585622552313	0.0	0.8359368481553955	0.10466968848749429	0.20677247710374738	0.729917408202968	0.5305416754753771	0.4281661326858367	0.1456384715434476	0.8554675701270255	0.5943916254901506	0.06768356048384062	0.8443009341664869	0.8503037863925303	0.5650492234644257	0.7113466435250204	0.7506589462037034	0.4902784821113182	0.8229013433385347	0.1559607569177067	0.6980409632427963	0.8079132539424324	0.7981928455861007	0.14042742612183787	0.04736994430909943	0.08190652338954929	0.8311884200764437	0.7206180084856292	0.391997075396199	0.7675638491503665	0.37362718285643876	0.40130842087352325	0.0882485758660178	0.7694454579052938	0.43396112077987525	0.4424992441556303	0.10085987371685448	0.690570082518674	0.30642836772806037	0.15165756247346945	0.07824815318675352	0.8439146653601863	0.1440015289259725	0.3581092496523639	0.02150539325978438	0.42127588177337494	0.3293467391293272	0.055347323620126836	0.3696252133253958	0.8517005738350204	0.1666699714742558	0.1339488017743209	0.8417324235656951	0.8086460183116136	0.7458665698648895	0.16053885533644663	0.6507153157392158	0.8304955882455722	0.7029989946758511	0.4405565173234996	0.7967065696502381	0.8059207512559586	0.024104257347876627	0.5346770860041882	0.7689155998906083	0.3690387307215363	0.6607606307427509	0.38589161472480615	0.8183812153998331	0.45078754453018016	0.5132349927912108	0.3584002495073275	0.5843133619078665	0.5685209993747741	0.5868718051968003	0.16684319342492623	0.7980063570018279	0.23531413447967514	0.2015545163825279	0.7321969518530007	0.20309514944141865	0.47822852223192985	0.5147254856678464	0.4502599094915079	0.49649376005335377	0.3952501316604509	0.3172962102342001	0.3643826185307779	0.48650045460393826	0.42057139415670597	0.050417023246734076	0.24951124118298038	0.4886300547773469	0.5137889412920518	0.7024427213726557	0.8224700484209834	0.07484776545704401	0.5797379679022778	0.19625281088784385	0.30541845299850645
90.0	0.4948025727923706	0.0	0.7532293393049772	0.021543722189690685	0.2723630505703218	0.7610714506248272	0.5224759307204244	0.41076078755249157	0.21023213995719534	0.8399230666985081	0.6079235177619978	0.03265106901875088	0.7758565379037033	0.8803059906722085	0.5381777806797546	0.7593602124612137	0.6804902701277854	0.47964766222850946	0.8098568161548748	0.2277465626001256	0.7396581024425538	0.8515318441802144	0.8472158567880969	0.0	0.06264046798405966	0.13973925880104915	0.6692595767547542	0.719662200361014	0.38760835694869694	0.8044765240844555	0.2260128028847462	0.48813428897696626	0.30401786374964257	0.751831798292767	0.4480281371848588	0.4306899550420101	0.08603108988535661	0.6523858908879407	0.38019935512726977	0.1316715859735243	0.1007455718339193	0.7600214777330674	0.1111951228922264	0.384621395032249	0.0654998066801775	0.4788117711273594	0.29472620952287126	0.17482317597693608	0.41267362414207154	0.7834507756375748	0.17178663953008835	0.16441529678589403	0.825277537936257	0.778493609066999	0.7304000518385522	0.11464784784728996	0.7071913505023313	0.7138363534808113	0.6511988039913335	0.46280992888223765	0.8380899345557947	0.8248017026629447	0.0158198788801957	0.5837061554647499	0.7034708805894654	0.4206658762904142	0.5876496687252412	0.4456378520500276	0.8623310083096266	0.48279290194577157	0.5418120464057824	0.31219573060552014	0.6730139202529476	0.418323324744318	0.6453035582827478	0.0	0.8017756204780514	0.23506455027352233	0.21732764474108338	0.6251385686478595	0.2208314269718843	0.467730876772825	0.5096839074427958	0.4772505463944425	0.5797215522956433	0.25788197204089003	0.2720529925533668	0.2642320494821239	0.4636683194737329	0.4855206983982536	0.06312853887357849	0.4056133331810905	0.527154767254139	0.5264198032596482	0.6420693234294886	0.8385725386285775	0.0974624661920278	0.49902377037557205	0.23798665228158383	0.29184232269876464
